sent_id,situation,emotion,age_group,sex,text
E01394,직장,기쁨,청년,M,연봉 협상이 생각보다 잘 됐어. 진짜 오랜만에 기분이 날아갈 것 같아.
E01395,직장,분노,청년,F,퇴근하고 집에 오면 아무것도 못 하겠어. 생각할수록 열받아.
E01396,직장,상처,청년,F,프로젝트 마감이 코앞인데 아무것도 안 됐어. 기분이 계속 가라앉아.
E01397,대인관계,상처,청년,M,모임에서 나만 빼고 약속을 잡았더라. 하루 종일 그 생각만 나.
E01398,건강,슬픔,중년,F,두통이 며칠째 안 가. 이런 내가 좀 낯설어.
E01399,금전,불안,청년,F,주식이 반토막 났어. 하루 종일 그 생각만 나.
E01400,학업,상처,청년,F,같은 조 애들이 아무것도 안 해. 그 말이 계속 마음에 남아.
E01401,직장,불안,노년,M,상사한테 보고서 때문에 한 소리 들었어요. 며칠째 마음이 안 좋아.
E01402,직장,당황,청년,M,상사한테 보고서 때문에 한 소리 들었어. 기분이 계속 가라앉아.
E01403,가족,슬픔,청년,F,시어머니가 갑자기 집에 오신대. 그냥 좀 지쳐.
E01404,연애,불안,청년,M,남자친구랑 어제 크게 싸웠어. 잘못될까 봐 밤에 잠이 안 와.
E01405,학업,분노,중년,M,취업 준비랑 학교 수업을 같이 하니까 시간이 없어. 기분이 계속 가라앉아.
E01406,건강,슬픔,노년,M,건강검진 결과가 안 좋게 나왔어요. 혼자 있으면 자꾸 울게 돼.
E01407,학업,불안,중년,F,같은 조 애들이 아무것도 안 해. 잠도 잘 안 오고 계속 뒤척여.
E01408,연애,기쁨,청년,M,소개팅에서 만난 사람이 또 연락 왔어. 기분이 계속 가라앉아.
E01409,금전,분노,중년,F,카드값이 월급보다 많이 나왔어. 뭐라고 말해야 할지 모르겠어.
E01410,연애,슬픔,청년,M,결혼 얘기가 나오니까 둘 다 말이 없어졌어. 그냥 좀 지쳐.
E01411,연애,불안,중년,F,헤어진 지 한 달 됐는데 아직 생각나. 앞으로 어떻게 될지 몰라서 계속 불안해.
E01412,연애,상처,청년,M,남자친구랑 어제 크게 싸웠어. 기분이 계속 가라앉아.
E01413,가족,불안,청년,M,엄마가 병원에 입원하셨어. 앞으로 어떻게 될지 몰라서 계속 불안해.
E01414,금전,불안,청년,F,카드값이 월급보다 많이 나왔어. 심장이 계속 두근거려.
E01415,학업,불안,중년,M,시험 성적이 생각보다 안 나왔어. 하루 종일 그 생각만 나.
E01416,가족,불안,중년,F,아빠랑 또 말다툼했어. 자꾸 최악의 상황만 상상하게 돼.
E01417,대인관계,분노,중년,F,친한 친구가 내 뒷담화를 했대. 아무것도 손에 안 잡혀.
E01418,학업,당황,청년,M,시험 성적이 생각보다 안 나왔어. 예상을 완전히 벗어나서 정신이 없어.
E01419,학업,기쁨,중년,F,교수님이 내 발표를 칭찬해 주셨어. 며칠째 마음이 안 좋아.
E01420,대인관계,분노,노년,F,친구가 돈을 빌려 가고 연락이 없어요. 잠도 잘 안 오고 계속 뒤척여.
E01421,가족,불안,중년,F,시어머니가 갑자기 집에 오신대. 혼자 있고 싶다가도 외로워.
E01422,건강,불안,청년,M,허리가 아파서 오래 못 앉아 있어. 기분이 계속 가라앉아.
E01423,학업,슬픔,청년,F,논문 심사가 다음 주야. 괜히 예민해지는 것 같아.
E01424,직장,분노,중년,M,이번 달도 야근 수당이 안 들어왔어. 하루 종일 그 생각만 나.
E01425,대인관계,상처,청년,M,친구가 돈을 빌려 가고 연락이 없어. 아무것도 손에 안 잡혀.
E01426,가족,상처,중년,M,부모님이 자꾸 결혼 얘기를 하셔. 잠도 잘 안 오고 계속 뒤척여.
E01427,가족,분노,청년,F,시어머니가 갑자기 집에 오신대. 진짜 화가 나서 참을 수가 없어.
E01428,건강,당황,중년,F,병원에서 재검사하래. 예상을 완전히 벗어나서 정신이 없어.
E01429,건강,기쁨,청년,F,다이어트 목표를 드디어 달성했어. 너무 좋아서 아직도 실감이 안 나.
E01430,금전,불안,중년,F,친구 결혼식이 세 개나 겹쳤어. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E01431,건강,상처,중년,M,두통이 며칠째 안 가. 나를 그렇게밖에 안 봤다는 게 서운해.
E01432,가족,분노,중년,M,아빠랑 또 말다툼했어. 당장 따지고 싶은데 참느라 힘들어.
E01433,대인관계,분노,청년,F,친구가 돈을 빌려 가고 연락이 없어. 기분이 계속 가라앉아.
E01434,대인관계,기쁨,청년,F,오랜만에 옛 친구한테 연락이 왔어. 속이 좀 시끄러워.
E01435,대인관계,상처,중년,M,모임에서 나만 빼고 약속을 잡았더라. 나를 그렇게밖에 안 봤다는 게 서운해.
E01436,가족,불안,청년,M,아빠랑 또 말다툼했어. 괜히 예민해지는 것 같아.
E01437,직장,상처,청년,F,회사에서 갑자기 부서 이동하래. 속이 좀 시끄러워.
E01438,직장,상처,청년,F,팀장이 내 아이디어를 자기 거라고 발표했어. 그 말이 계속 마음에 남아.
E01439,건강,불안,중년,M,요즘 잠을 통 못 자. 앞으로 어떻게 될지 몰라서 계속 불안해.
E01440,직장,상처,노년,F,프로젝트 마감이 코앞인데 아무것도 안 됐어요. 그 말이 계속 마음에 남아.
E01441,학업,불안,중년,F,시험 성적이 생각보다 안 나왔어. 앞으로 어떻게 될지 몰라서 계속 불안해.
E01442,직장,당황,노년,M,출근길에 지하철에서 쓰러질 뻔했어요. 괜히 예민해지는 것 같아요.
E01443,직장,분노,청년,M,팀장이 내 아이디어를 자기 거라고 발표했어. 진짜 화가 나서 참을 수가 없어.
E01444,직장,불안,중년,M,퇴근하고 집에 오면 아무것도 못 하겠어. 며칠째 마음이 안 좋아.
E01445,건강,슬픔,청년,M,건강검진 결과가 안 좋게 나왔어. 속이 좀 시끄러워.
E01446,학업,기쁨,중년,M,교수님이 내 발표를 칭찬해 주셨어. 며칠째 마음이 안 좋아.
E01447,건강,불안,중년,F,요즘 잠을 통 못 자. 앞으로 어떻게 될지 몰라서 계속 불안해.
E01448,학업,불안,중년,M,시험 성적이 생각보다 안 나왔어. 자꾸 최악의 상황만 상상하게 돼.
E01449,학업,불안,청년,M,취업 준비랑 학교 수업을 같이 하니까 시간이 없어. 자꾸 최악의 상황만 상상하게 돼.
E01450,연애,슬픔,중년,F,애인이 내 생일을 잊었어. 뭘 해도 마음이 텅 빈 것 같아.
E01451,대인관계,불안,청년,F,친한 친구가 내 뒷담화를 했대. 심장이 계속 두근거려.
E01452,가족,분노,청년,F,엄마가 병원에 입원하셨어. 당장 따지고 싶은데 참느라 힘들어.
E01453,연애,기쁨,중년,F,오늘 프러포즈 받았어. 그동안 고생한 보람이 있네.
E01454,직장,슬픔,청년,F,프로젝트 마감이 코앞인데 아무것도 안 됐어. 그냥 마음이 복잡해.
E01455,학업,기쁨,중년,M,교수님이 내 발표를 칭찬해 주셨어. 기분이 계속 가라앉아.
E01456,직장,분노,중년,F,야근이 삼 주째 이어지고 있어. 진짜 화가 나서 참을 수가 없어.
E01457,가족,분노,청년,M,아빠랑 또 말다툼했어. 괜히 예민해지는 것 같아.
E01458,건강,불안,청년,M,두통이 며칠째 안 가. 뭐라고 말해야 할지 모르겠어.
E01459,학업,상처,청년,F,밤새 공부했는데 문제가 다 처음 보는 거였어. 아무렇지 않은 척하는 게 제일 힘들어.
E01460,건강,분노,중년,F,병원에서 재검사하래. 당장 따지고 싶은데 참느라 힘들어.
E01461,연애,기쁨,청년,M,오늘 프러포즈 받았어. 기분이 계속 가라앉아.
E01462,건강,불안,청년,M,허리가 아파서 오래 못 앉아 있어. 뭐라고 말해야 할지 모르겠어.
E01463,금전,불안,청년,M,친구 결혼식이 세 개나 겹쳤어. 속이 좀 시끄러워.
E01464,학업,슬픔,중년,M,취업 준비랑 학교 수업을 같이 하니까 시간이 없어. 기분이 계속 가라앉아.
E01465,금전,분노,노년,F,전세 만기가 다가오는데 돈이 부족해. 왜 나한테만 이러는 건지 억울해.
E01466,가족,불안,청년,M,부모님이 자꾸 결혼 얘기를 하셔. 앞으로 어떻게 될지 몰라서 계속 불안해.
E01467,금전,상처,중년,M,카드값이 월급보다 많이 나왔어. 믿었던 사람한테 이런 일 당하니까 더 아파.
E01468,연애,상처,중년,M,애인이 내 생일을 잊었어. 나를 그렇게밖에 안 봤다는 게 서운해.
E01469,건강,불안,노년,F,요즘 잠을 통 못 자. 잘못될까 봐 밤에 잠이 안 와.
E01470,직장,불안,청년,M,이번 달도 야근 수당이 안 들어왔어. 심장이 계속 두근거려.
E01471,대인관계,분노,청년,M,친구가 돈을 빌려 가고 연락이 없어. 당장 따지고 싶은데 참느라 힘들어.
E01472,금전,분노,중년,M,주식이 반토막 났어. 이게 말이 되냐고.
E01473,직장,기쁨,중년,F,동료가 내 실수를 다 덮어줬어. 기분이 계속 가라앉아.
E01474,대인관계,상처,청년,F,친구가 돈을 빌려 가고 연락이 없어. 아무것도 손에 안 잡혀.
E01475,학업,상처,청년,M,시험 성적이 생각보다 안 나왔어. 그 말이 계속 마음에 남아.
E01476,건강,기쁨,청년,F,다이어트 목표를 드디어 달성했어. 오늘은 뭘 해도 다 잘될 것 같아.
E01477,금전,불안,중년,M,카드값이 월급보다 많이 나왔어. 잘못될까 봐 밤에 잠이 안 와.
E01478,직장,불안,중년,F,이번 달도 야근 수당이 안 들어왔어. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E01479,대인관계,당황,청년,M,친한 친구가 내 뒷담화를 했대. 너무 갑작스러워서 아직도 얼떨떨해.
E01480,금전,상처,청년,M,카드값이 월급보다 많이 나왔어. 혼자 있고 싶다가도 외로워.
E01481,직장,상처,중년,F,상사한테 보고서 때문에 한 소리 들었어. 내가 그렇게 하찮은 사람인가 싶어.
E01482,건강,불안,청년,M,병원에서 재검사하래. 앞으로 어떻게 될지 몰라서 계속 불안해.
E01483,건강,당황,중년,F,허리가 아파서 오래 못 앉아 있어. 갑자기 이런 일이 생길 줄 몰랐어.
E01484,가족,기쁨,중년,M,아이가 학교에서 상을 받아 왔어. 그동안 고생한 보람이 있네.
E01485,금전,당황,중년,F,주식이 반토막 났어. 예상을 완전히 벗어나서 정신이 없어.
E01486,가족,상처,중년,M,명절에 친척들이 취업 얘기만 물어봤어. 내가 그렇게 하찮은 사람인가 싶어.
E01487,직장,불안,중년,F,회사에서 갑자기 부서 이동하래. 괜히 예민해지는 것 같아.
E01488,연애,슬픔,청년,M,여자친구가 갑자기 연락을 끊었어. 아무것도 하기 싫고 자꾸 가라앉아.
E01489,직장,분노,청년,F,퇴근하고 집에 오면 아무것도 못 하겠어. 잠도 잘 안 오고 계속 뒤척여.
E01490,직장,분노,노년,F,상사한테 보고서 때문에 한 소리 들었어요. 그냥 마음이 복잡해요.
E01491,금전,기쁨,청년,F,적금이 드디어 만기 됐어. 진짜 오랜만에 기분이 날아갈 것 같아.
E01492,직장,불안,청년,F,퇴근하고 집에 오면 아무것도 못 하겠어. 괜히 예민해지는 것 같아.
E01493,가족,기쁨,청년,F,아이가 학교에서 상을 받아 왔어. 누구한테라도 자랑하고 싶어.
E01494,가족,상처,청년,M,시어머니가 갑자기 집에 오신대. 내가 그렇게 하찮은 사람인가 싶어.
E01495,건강,상처,청년,F,건강검진 결과가 안 좋게 나왔어. 그냥 마음이 복잡해.
E01496,대인관계,분노,청년,F,이웃이 층간소음으로 찾아왔어. 생각할수록 열받아.
E01497,학업,당황,청년,F,같은 조 애들이 아무것도 안 해. 그냥 좀 지쳐.
E01498,직장,상처,노년,M,동기가 먼저 승진했어. 나를 그렇게밖에 안 봤다는 게 서운해.
E01499,직장,슬픔,청년,F,팀장이 내 아이디어를 자기 거라고 발표했어. 아무것도 하기 싫고 자꾸 가라앉아.
E01500,직장,기쁨,중년,M,연봉 협상이 생각보다 잘 됐어. 그동안 고생한 보람이 있네.
E01501,대인관계,슬픔,청년,F,이웃이 층간소음으로 찾아왔어. 기분이 계속 가라앉아.
E01502,대인관계,당황,중년,F,친한 친구가 내 뒷담화를 했대. 그 자리에서 아무 말도 못 했어.
E01503,학업,상처,중년,F,밤새 공부했는데 문제가 다 처음 보는 거였어. 별일 아닌 척했는데 사실 많이 서운했어.
E01504,대인관계,불안,청년,M,모임에서 나만 빼고 약속을 잡았더라. 심장이 계속 두근거려.
E01505,금전,분노,중년,F,카드값이 월급보다 많이 나왔어. 이게 말이 되냐고.
E01506,직장,당황,청년,M,출근길에 지하철에서 쓰러질 뻔했어. 혼자 있고 싶다가도 외로워.
E01507,건강,당황,청년,F,허리가 아파서 오래 못 앉아 있어. 속이 좀 시끄러워.
E01508,학업,기쁨,노년,F,교수님이 내 발표를 칭찬해 주셨어요. 요즘 이런 일이 계속 생기니까 살 맛 나요.
E01509,학업,불안,노년,F,시험 성적이 생각보다 안 나왔어요. 뭘 어떻게 해야 할지 모르겠어서 초조해요.
E01510,금전,슬픔,청년,F,카드값이 월급보다 많이 나왔어. 요즘 왜 이렇게 다 허무한지 모르겠어.
E01511,연애,기쁨,청년,M,오늘 프러포즈 받았어. 속이 좀 시끄러워.
E01512,건강,기쁨,청년,F,다이어트 목표를 드디어 달성했어. 요즘 이런 일이 계속 생기니까 살 맛 나.
E01513,연애,불안,노년,M,여자친구가 갑자기 연락을 끊었어요. 혼자 있고 싶다가도 외로워.
E01514,대인관계,당황,청년,F,친한 친구가 내 뒷담화를 했대. 하루 종일 그 생각만 나.
E01515,가족,분노,청년,M,아빠랑 또 말다툼했어. 당장 따지고 싶은데 참느라 힘들어.
E01516,직장,분노,중년,M,퇴근하고 집에 오면 아무것도 못 하겠어. 진짜 화가 나서 참을 수가 없어.
E01517,연애,슬픔,중년,F,여자친구가 갑자기 연락을 끊었어. 밤에 잠도 안 오고 계속 그 생각만 나.
E01518,직장,분노,중년,M,야근이 삼 주째 이어지고 있어. 생각할수록 열받아.
E01519,학업,슬픔,노년,F,취업 준비랑 학교 수업을 같이 하니까 시간이 없어요. 뭐라고 말해야 할지 모르겠어요.
E01520,직장,슬픔,청년,M,출근길에 지하철에서 쓰러질 뻔했어. 그냥 마음이 복잡해.
E01521,학업,불안,중년,M,밤새 공부했는데 문제가 다 처음 보는 거였어. 잠도 잘 안 오고 계속 뒤척여.
E01522,건강,상처,청년,F,병원에서 재검사하래. 속이 좀 시끄러워.
E01523,직장,당황,노년,M,이번 달도 야근 수당이 안 들어왔어. 잠도 잘 안 오고 계속 뒤척여.
E01524,가족,상처,중년,M,명절에 친척들이 취업 얘기만 물어봤어. 기분이 계속 가라앉아.
E01525,금전,불안,청년,M,카드값이 월급보다 많이 나왔어. 앞으로 어떻게 될지 몰라서 계속 불안해.
E01526,직장,슬픔,청년,M,퇴근하고 집에 오면 아무것도 못 하겠어. 요즘 왜 이렇게 다 허무한지 모르겠어.
E01527,직장,불안,중년,F,팀장이 내 아이디어를 자기 거라고 발표했어. 속이 좀 시끄러워.
E01528,직장,기쁨,중년,M,동료가 내 실수를 다 덮어줬어. 진짜 오랜만에 기분이 날아갈 것 같아.
E01529,직장,상처,청년,M,출근길에 지하철에서 쓰러질 뻔했어. 아무렇지 않은 척하는 게 제일 힘들어.
E01530,연애,상처,청년,F,여자친구가 갑자기 연락을 끊었어. 그 말이 계속 마음에 남아.
E01531,학업,불안,중년,M,밤새 공부했는데 문제가 다 처음 보는 거였어. 자꾸 최악의 상황만 상상하게 돼.
E01532,건강,당황,청년,F,병원에서 재검사하래. 어떻게 반응해야 할지 모르겠더라.
E01533,학업,기쁨,청년,F,장학금 결과가 나왔어. 오늘은 뭘 해도 다 잘될 것 같아.
E01534,연애,불안,청년,M,남자친구랑 어제 크게 싸웠어. 뭘 어떻게 해야 할지 모르겠어서 초조해.
